Time: 1638897509.861703. Hostname: gpu05. MPI rank: 1. Process ID: 164604. 
Time: 1638897788.475951. Hostname: gpu01. MPI rank: 0. Process ID: 67711. 
numElements=10000, AvgDtime=0.000142, Min=0.000090, Max=0.000153, Perc95=0.000105, Variance=-0.000043, StdDev=0.006589, ElementsSec=95108934.240363, GBytesSec=0.708617
numElements=180000, AvgDtime=0.001459, Min=0.000716, Max=0.002159, Perc95=0.000969, Variance=-0.000697, StdDev=0.026401, ElementsSec=185771338.582677, GBytesSec=1.384104
numElements=190000, AvgDtime=0.001236, Min=0.000752, Max=0.001268, Perc95=0.000998, Variance=-0.000444, StdDev=0.021069, ElementsSec=190376913.521261, GBytesSec=1.418419
numElements=200000, AvgDtime=0.001193, Min=0.000792, Max=0.001333, Perc95=0.001037, Variance=-0.000367, StdDev=0.019150, ElementsSec=192841563.218391, GBytesSec=1.436782
numElements=210000, AvgDtime=0.003036, Min=0.000828, Max=0.003884, Perc95=0.001077, Variance=-0.002160, StdDev=0.046473, ElementsSec=194997529.333629, GBytesSec=1.452845
numElements=220000, AvgDtime=0.001351, Min=0.000864, Max=0.001476, Perc95=0.001118, Variance=-0.000453, StdDev=0.021282, ElementsSec=196789695.030923, GBytesSec=1.466197
numElements=230000, AvgDtime=0.001751, Min=0.000898, Max=0.002238, Perc95=0.001232, Variance=-0.000800, StdDev=0.028292, ElementsSec=186702132.765628, GBytesSec=1.391039
numElements=240000, AvgDtime=0.001502, Min=0.000935, Max=0.001580, Perc95=0.001196, Variance=-0.000530, StdDev=0.023015, ElementsSec=200684401.913876, GBytesSec=1.495215
numElements=250000, AvgDtime=0.001581, Min=0.000973, Max=0.001630, Perc95=0.001225, Variance=-0.000568, StdDev=0.023828, ElementsSec=204082522.382250, GBytesSec=1.520533
numElements=260000, AvgDtime=0.001678, Min=0.001004, Max=0.001718, Perc95=0.001300, Variance=-0.000622, StdDev=0.024950, ElementsSec=199985153.126719, GBytesSec=1.490006
numElements=270000, AvgDtime=0.001771, Min=0.000939, Max=0.001771, Perc95=0.001321, Variance=-0.000682, StdDev=0.026116, ElementsSec=204415537.906137, GBytesSec=1.523014
numElements=280000, AvgDtime=0.001522, Min=0.000948, Max=0.001755, Perc95=0.001354, Variance=-0.000405, StdDev=0.020128, ElementsSec=206797872.864941, GBytesSec=1.540764
numElements=290000, AvgDtime=0.001693, Min=0.001008, Max=0.001855, Perc95=0.001339, Variance=-0.000539, StdDev=0.023210, ElementsSec=216586210.826211, GBytesSec=1.613693
numElements=300000, AvgDtime=0.001748, Min=0.000662, Max=0.001938, Perc95=0.001393, Variance=-0.000570, StdDev=0.023880, ElementsSec=215350196.816704, GBytesSec=1.604484
numElements=310000, AvgDtime=0.001900, Min=0.000693, Max=0.002024, Perc95=0.001359, Variance=-0.000682, StdDev=0.026117, ElementsSec=228111270.175439, GBytesSec=1.699561
numElements=320000, AvgDtime=0.002011, Min=0.001102, Max=0.002042, Perc95=0.001594, Variance=-0.000745, StdDev=0.027303, ElementsSec=200744433.143883, GBytesSec=1.495663
numElements=330000, AvgDtime=0.001907, Min=0.001132, Max=0.002101, Perc95=0.001562, Variance=-0.000617, StdDev=0.024834, ElementsSec=211251575.091575, GBytesSec=1.573947
numElements=340000, AvgDtime=0.002164, Min=0.000806, Max=0.002428, Perc95=0.001622, Variance=-0.000827, StdDev=0.028753, ElementsSec=209622719.388505, GBytesSec=1.561811
numElements=350000, AvgDtime=0.002073, Min=0.001227, Max=0.002227, Perc95=0.001695, Variance=-0.000706, StdDev=0.026564, ElementsSec=206499704.599803, GBytesSec=1.538543
numElements=360000, AvgDtime=0.001873, Min=0.001251, Max=0.002231, Perc95=0.001711, Variance=-0.000465, StdDev=0.021560, ElementsSec=210416588.628763, GBytesSec=1.567726
numElements=370000, AvgDtime=0.001781, Min=0.001285, Max=0.002201, Perc95=0.001646, Variance=-0.000359, StdDev=0.018946, ElementsSec=224781645.422943, GBytesSec=1.674754
numElements=380000, AvgDtime=0.002103, Min=0.001328, Max=0.002248, Perc95=0.001756, Variance=-0.000636, StdDev=0.025209, ElementsSec=216406723.693143, GBytesSec=1.612356
numElements=390000, AvgDtime=0.002060, Min=0.001358, Max=0.002471, Perc95=0.001798, Variance=-0.000567, StdDev=0.023807, ElementsSec=216889228.321400, GBytesSec=1.615951
numElements=400000, AvgDtime=0.002190, Min=0.001034, Max=0.002311, Perc95=0.001754, Variance=-0.000663, StdDev=0.025757, ElementsSec=228044257.170042, GBytesSec=1.699062
numElements=410000, AvgDtime=0.002611, Min=0.001447, Max=0.002623, Perc95=0.001876, Variance=-0.001037, StdDev=0.032209, ElementsSec=218564392.475852, GBytesSec=1.628432
numElements=420000, AvgDtime=0.002177, Min=0.001490, Max=0.002481, Perc95=0.001900, Variance=-0.000571, StdDev=0.023893, ElementsSec=221057558.037395, GBytesSec=1.647007
numElements=430000, AvgDtime=0.005277, Min=0.001512, Max=0.005614, Perc95=0.001980, Variance=-0.003628, StdDev=0.060236, ElementsSec=217190597.302505, GBytesSec=1.618196
numElements=440000, AvgDtime=0.002199, Min=0.001560, Max=0.002601, Perc95=0.001940, Variance=-0.000513, StdDev=0.022647, ElementsSec=226802723.362419, GBytesSec=1.689812
numElements=450000, AvgDtime=0.002277, Min=0.001241, Max=0.002425, Perc95=0.002146, Variance=-0.000557, StdDev=0.023606, ElementsSec=209691900.899900, GBytesSec=1.562326
numElements=460000, AvgDtime=0.002554, Min=0.001658, Max=0.002920, Perc95=0.002148, Variance=-0.000772, StdDev=0.027793, ElementsSec=214161376.401376, GBytesSec=1.595627
numElements=470000, AvgDtime=0.002430, Min=0.001683, Max=0.002536, Perc95=0.002158, Variance=-0.000644, StdDev=0.025368, ElementsSec=217777604.949183, GBytesSec=1.622570
numElements=480000, AvgDtime=0.002886, Min=0.001356, Max=0.003017, Perc95=0.002149, Variance=-0.001067, StdDev=0.032662, ElementsSec=223373562.631754, GBytesSec=1.664263
numElements=490000, AvgDtime=0.002718, Min=0.001447, Max=0.003056, Perc95=0.002234, Variance=-0.000856, StdDev=0.029260, ElementsSec=219339270.010672, GBytesSec=1.634205
numElements=500000, AvgDtime=0.003019, Min=0.001815, Max=0.003063, Perc95=0.002308, Variance=-0.001118, StdDev=0.033441, ElementsSec=216647933.884298, GBytesSec=1.614153
numElements=510000, AvgDtime=0.002767, Min=0.001520, Max=0.002778, Perc95=0.002318, Variance=-0.000832, StdDev=0.028839, ElementsSec=220003603.825980, GBytesSec=1.639155
numElements=520000, AvgDtime=0.002734, Min=0.001889, Max=0.003275, Perc95=0.002290, Variance=-0.000766, StdDev=0.027674, ElementsSec=227073199.375325, GBytesSec=1.691827
numElements=530000, AvgDtime=0.002707, Min=0.001447, Max=0.002913, Perc95=0.002397, Variance=-0.000708, StdDev=0.026613, ElementsSec=221104149.592202, GBytesSec=1.647354
numElements=540000, AvgDtime=0.002814, Min=0.001858, Max=0.002992, Perc95=0.002466, Variance=-0.000765, StdDev=0.027654, ElementsSec=218981355.506139, GBytesSec=1.631538
numElements=550000, AvgDtime=0.002759, Min=0.001916, Max=0.002840, Perc95=0.002346, Variance=-0.000674, StdDev=0.025958, ElementsSec=234437723.577236, GBytesSec=1.746697
numElements=560000, AvgDtime=0.002800, Min=0.001939, Max=0.002880, Perc95=0.002363, Variance=-0.000697, StdDev=0.026404, ElementsSec=236966327.683616, GBytesSec=1.765537
numElements=570000, AvgDtime=0.002895, Min=0.001992, Max=0.002945, Perc95=0.002439, Variance=-0.000749, StdDev=0.027372, ElementsSec=233723069.703783, GBytesSec=1.741373
numElements=580000, AvgDtime=0.003009, Min=0.001997, Max=0.003048, Perc95=0.002462, Variance=-0.000826, StdDev=0.028744, ElementsSec=235589417.005617, GBytesSec=1.755278
numElements=590000, AvgDtime=0.002830, Min=0.002043, Max=0.003095, Perc95=0.002485, Variance=-0.000612, StdDev=0.024732, ElementsSec=237443807.330647, GBytesSec=1.769094
numElements=600000, AvgDtime=0.002880, Min=0.001680, Max=0.003103, Perc95=0.002523, Variance=-0.000658, StdDev=0.025644, ElementsSec=237817274.617275, GBytesSec=1.771877
numElements=610000, AvgDtime=0.002784, Min=0.002115, Max=0.003048, Perc95=0.002567, Variance=-0.000528, StdDev=0.022977, ElementsSec=237626584.935451, GBytesSec=1.770456
numElements=620000, AvgDtime=0.003082, Min=0.002141, Max=0.003245, Perc95=0.002639, Variance=-0.000778, StdDev=0.027896, ElementsSec=234932557.593279, GBytesSec=1.750384
numElements=630000, AvgDtime=0.002777, Min=0.002174, Max=0.002845, Perc95=0.002662, Variance=-0.000453, StdDev=0.021281, ElementsSec=236647995.701236, GBytesSec=1.763165
numElements=640000, AvgDtime=0.003260, Min=0.002214, Max=0.003355, Perc95=0.002654, Variance=-0.000897, StdDev=0.029952, ElementsSec=241138569.888609, GBytesSec=1.796622
numElements=650000, AvgDtime=0.003003, Min=0.001875, Max=0.003162, Perc95=0.002652, Variance=-0.000619, StdDev=0.024873, ElementsSec=245104522.161287, GBytesSec=1.826171
numElements=660000, AvgDtime=0.003442, Min=0.001908, Max=0.003470, Perc95=0.002816, Variance=-0.001004, StdDev=0.031693, ElementsSec=234378176.276353, GBytesSec=1.746253
numElements=670000, AvgDtime=0.002926, Min=0.002328, Max=0.003453, Perc95=0.002828, Variance=-0.000465, StdDev=0.021564, ElementsSec=236906396.897656, GBytesSec=1.765090
numElements=680000, AvgDtime=0.003136, Min=0.002371, Max=0.003543, Perc95=0.002800, Variance=-0.000631, StdDev=0.025120, ElementsSec=242837524.052788, GBytesSec=1.809281
numElements=690000, AvgDtime=0.003389, Min=0.002028, Max=0.003617, Perc95=0.002845, Variance=-0.000871, StdDev=0.029508, ElementsSec=242526586.776167, GBytesSec=1.806964
numElements=700000, AvgDtime=0.003134, Min=0.002054, Max=0.003381, Perc95=0.002860, Variance=-0.000587, StdDev=0.024220, ElementsSec=244769720.716965, GBytesSec=1.823677
numElements=710000, AvgDtime=0.003307, Min=0.002486, Max=0.003702, Perc95=0.002917, Variance=-0.000708, StdDev=0.026604, ElementsSec=243396472.415202, GBytesSec=1.813445
numElements=720000, AvgDtime=0.003226, Min=0.002490, Max=0.003523, Perc95=0.002950, Variance=-0.000596, StdDev=0.024413, ElementsSec=244071678.655136, GBytesSec=1.818476
numElements=730000, AvgDtime=0.003243, Min=0.002157, Max=0.003430, Perc95=0.002937, Variance=-0.000585, StdDev=0.024185, ElementsSec=248546304.083124, GBytesSec=1.851814
numElements=740000, AvgDtime=0.003486, Min=0.002239, Max=0.003934, Perc95=0.003056, Variance=-0.000762, StdDev=0.027611, ElementsSec=242161579.152688, GBytesSec=1.804244
numElements=750000, AvgDtime=0.003507, Min=0.002654, Max=0.004003, Perc95=0.003139, Variance=-0.000736, StdDev=0.027126, ElementsSec=238928148.260671, GBytesSec=1.780153
numElements=760000, AvgDtime=0.003560, Min=0.002294, Max=0.004015, Perc95=0.003161, Variance=-0.000756, StdDev=0.027493, ElementsSec=240415645.222113, GBytesSec=1.791236
numElements=770000, AvgDtime=0.003477, Min=0.002349, Max=0.003662, Perc95=0.003191, Variance=-0.000678, StdDev=0.026040, ElementsSec=241304100.418410, GBytesSec=1.797856
numElements=780000, AvgDtime=0.003561, Min=0.002421, Max=0.003717, Perc95=0.003230, Variance=-0.000687, StdDev=0.026206, ElementsSec=241496797.815014, GBytesSec=1.799291
numElements=790000, AvgDtime=0.003734, Min=0.002822, Max=0.003800, Perc95=0.003290, Variance=-0.000813, StdDev=0.028520, ElementsSec=240126107.688963, GBytesSec=1.789079
numElements=800000, AvgDtime=0.003744, Min=0.002748, Max=0.003856, Perc95=0.003338, Variance=-0.000794, StdDev=0.028176, ElementsSec=239674514.285714, GBytesSec=1.785714
numElements=810000, AvgDtime=0.003834, Min=0.002798, Max=0.003890, Perc95=0.003359, Variance=-0.000854, StdDev=0.029227, ElementsSec=241137500.177443, GBytesSec=1.796614
numElements=820000, AvgDtime=0.003929, Min=0.002441, Max=0.003973, Perc95=0.003427, Variance=-0.000909, StdDev=0.030149, ElementsSec=239274334.214554, GBytesSec=1.782733
numElements=830000, AvgDtime=0.003733, Min=0.002849, Max=0.004025, Perc95=0.003437, Variance=-0.000685, StdDev=0.026181, ElementsSec=241486703.662597, GBytesSec=1.799216
numElements=840000, AvgDtime=0.003834, Min=0.002899, Max=0.004123, Perc95=0.003438, Variance=-0.000759, StdDev=0.027543, ElementsSec=244328388.349515, GBytesSec=1.820388
numElements=850000, AvgDtime=0.003911, Min=0.002527, Max=0.004132, Perc95=0.003516, Variance=-0.000796, StdDev=0.028219, ElementsSec=241754824.710111, GBytesSec=1.801214
numElements=860000, AvgDtime=0.003991, Min=0.002935, Max=0.004177, Perc95=0.003470, Variance=-0.000858, StdDev=0.029299, ElementsSec=247842616.462828, GBytesSec=1.846571
numElements=870000, AvgDtime=0.003944, Min=0.002977, Max=0.004236, Perc95=0.003577, Variance=-0.000753, StdDev=0.027446, ElementsSec=243220987.802440, GBytesSec=1.812138
numElements=880000, AvgDtime=0.004045, Min=0.002659, Max=0.004292, Perc95=0.003642, Variance=-0.000842, StdDev=0.029013, ElementsSec=241635844.189853, GBytesSec=1.800327
numElements=890000, AvgDtime=0.004314, Min=0.003084, Max=0.004360, Perc95=0.003749, Variance=-0.001040, StdDev=0.032257, ElementsSec=237403368.099720, GBytesSec=1.768793
numElements=900000, AvgDtime=0.004240, Min=0.002758, Max=0.004446, Perc95=0.003735, Variance=-0.000943, StdDev=0.030715, ElementsSec=240975014.363230, GBytesSec=1.795404
numElements=910000, AvgDtime=0.004234, Min=0.003164, Max=0.004595, Perc95=0.003699, Variance=-0.000910, StdDev=0.030165, ElementsSec=246008162.423461, GBytesSec=1.832904
numElements=920000, AvgDtime=0.007680, Min=0.003209, Max=0.009539, Perc95=0.003815, Variance=-0.004287, StdDev=0.065476, ElementsSec=241157407.662021, GBytesSec=1.796763
numElements=930000, AvgDtime=0.004231, Min=0.003247, Max=0.004660, Perc95=0.003796, Variance=-0.000814, StdDev=0.028535, ElementsSec=244988237.658586, GBytesSec=1.825305
numElements=940000, AvgDtime=0.005386, Min=0.003297, Max=0.005927, Perc95=0.003963, Variance=-0.001893, StdDev=0.043508, ElementsSec=237194426.663458, GBytesSec=1.767236
numElements=950000, AvgDtime=0.004178, Min=0.003339, Max=0.004317, Perc95=0.003964, Variance=-0.000681, StdDev=0.026104, ElementsSec=239660098.640683, GBytesSec=1.785607
numElements=960000, AvgDtime=0.004638, Min=0.003337, Max=0.004767, Perc95=0.003947, Variance=-0.001145, StdDev=0.033834, ElementsSec=243221494.412564, GBytesSec=1.812141
numElements=970000, AvgDtime=0.004735, Min=0.003033, Max=0.004825, Perc95=0.003907, Variance=-0.001216, StdDev=0.034867, ElementsSec=248274539.574053, GBytesSec=1.849789
numElements=980000, AvgDtime=0.004595, Min=0.003435, Max=0.004899, Perc95=0.004041, Variance=-0.001014, StdDev=0.031850, ElementsSec=242516839.931559, GBytesSec=1.806891
numElements=990000, AvgDtime=0.004246, Min=0.003467, Max=0.004525, Perc95=0.004042, Variance=-0.000652, StdDev=0.025533, ElementsSec=244933696.690851, GBytesSec=1.824898
numElements=1000000, AvgDtime=0.004322, Min=0.003116, Max=0.004555, Perc95=0.004082, Variance=-0.000698, StdDev=0.026422, ElementsSec=244965775.026282, GBytesSec=1.825137
